parcelid,zipcode,airconditioningtypeid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,yearbuilt,taxvaluedollarcnt,latitude,longitude,formatted.address,pred_tax_value
10866516,91436,1,5,4,10,5,1949,2325000,34.152615,-118.480569,"15934 Valley Vista Blvd, Encino, CA 91436, USA",2852913
10866624,91403,,3,5,4,3,1928,189065,34.150183,-118.469751,"15362 Sutton St, Sherman Oaks, CA 91403, USA",931767
10866633,91403,1,5,6,4,5,1952,1933254,34.149854,-118.470556,"15419 Valley Vista Blvd, Sherman Oaks, CA 91403, USA",1327149
10866658,91403,,2,2,7,2,1953,743000,34.151572,-118.468553,"4458 Sherman Oaks Cir, Sherman Oaks, CA 91403, USA",598212
10866908,91436,1,6,7,10,6,1999,1476061,34.151295,-118.482868,"4416 Woodley Ave, Encino, CA 91436, USA",2539452
10866930,91436,,3,3,7,3,1951,115827,34.156118,-118.493878,"16547 Greenleaf St, Encino, CA 91436, USA",1158123
10866956,91436,,3,3,7,3,1923,804728,34.152873,-118.494584,"4424 Libbit Ave, Encino, CA 91436, USA",1235189
10867032,91436,1,4,4,4,4,1952,540726,34.151832,-118.492448,"4466 Hayvenhurst Ave, Encino, CA 91436, USA",1199665
10867068,91436,1,6,8,1,6,1962,349090,34.148612,-118.488358,"16354 Celinda Pl, Encino, CA 91436, USA",2041135
10867082,91436,1,2,3,4,2,1950,183976,34.153542,-118.490488,"4570 Noeline Way, Encino, CA 91436, USA",885808
10867090,91436,1,6,4,10,6,1991,2355227,34.15269,-118.490638,"4540 Noeline Way, Encino, CA 91436, USA",3235566
10867101,91436,1,4,3,10,4,2001,4104000,34.150894,-118.488665,"16268 Lovett Pl, Encino, CA 91436, USA",2791472
10867137,91436,1,4,4,1,4,1959,1209038,34.15155,-118.485463,"4435 Woodley Ave, Encino, CA 91436, USA",1245040
10867146,91436,1,3,4,4,3,1955,1365000,34.152942,-118.488284,"4634 Libbit Ave, Encino, CA 91436, USA",1257472
10867150,91436,1,7,5,1,7,1998,811559,34.153845,-118.487182,"16207 Bertella Dr, Encino, CA 91436, USA",2179481
10867258,91436,,2,3,4,2,1957,165400,34.146914,-118.48916,"16332 Meadow Ridge Rd W, Encino, CA 91436, USA",1071776
10867263,91436,,3,3,4,3,1959,173354,34.147412,-118.488578,"16321 Meadow Ridge Rd W, Encino, CA 91436, USA",995981
10867264,91436,,4,4,4,4,1958,247539,34.147416,-118.488272,"16307 Meadow Ridge Rd W, Encino, CA 91436, USA",1226637
10867270,91436,,3,3,4,3,1957,1218875,34.146548,-118.489869,"16370 Meadow Ridge Rd W, Encino, CA 91436, USA",873560
10867289,91403,,2,2,7,2,1946,662473,34.147414,-118.471082,"4226 Sepulveda Blvd, Sherman Oaks, CA 91403, USA",578631
10867324,91436,1,6,6,4,6,1950,2285000,34.14963,-118.475113,"15615 Meadowgate Rd, Encino, CA 91436, USA",1761756
10867360,91436,1,6,6,1,6,1960,2339697,34.145599,-118.477652,"4117 Royal Crest Pl, Encino, CA 91436, USA",2013664
10867375,91436,1,4,4,4,4,1961,1250000,34.145745,-118.476367,"15712 High Knoll Rd, Encino, CA 91436, USA",1273663
10867422,91436,1,4,4,4,4,1961,637413,34.146197,-118.472648,"15501 High Knoll Rd, Encino, CA 91436, USA",1102800
10867434,91403,1,4,4,10,4,1962,758439,34.144612,-118.473261,"4084 Sepulveda Blvd, Sherman Oaks, CA 91403, USA",2145933
10867480,91436,1,5,4,4,5,1961,1574000,34.145688,-118.479227,"4111 Valley Meadow Rd, Encino, CA 91436, USA",1348037
10867487,91436,,3,3,4,3,1951,260672,34.145508,-118.47953,"4111 Valley Meadow Rd, Encino, CA 91436, USA",1052348
10867510,91436,1,3,4,4,3,1951,1453471,34.14944,-118.476048,"4314 Valley Meadow Rd, Encino, CA 91436, USA",1052834
10867512,91436,1,4,4,1,4,1951,421503,34.148993,-118.476378,"4304 Valley Meadow Rd, Encino, CA 91436, USA",1712361
10867665,91436,1,3,4,4,3,1959,1300000,34.144734,-118.48602,"16063 Royal Oak Rd, Encino, CA 91436, USA",900042
10867672,91436,,2,3,4,2,1956,903807,34.145147,-118.488592,"4036 Contera Rd, Encino, CA 91436, USA",837432
10867699,91436,,3,4,4,3,1962,161319,34.135545,-118.490239,"3538 Caribeth Dr, Encino, CA 91436, USA",975285
10867766,91436,,3,4,4,3,1959,1180000,34.142409,-118.489562,"3930 Ballina Dr, Encino, CA 91436, USA",793591
10867777,91436,1,4,4,4,4,1960,918819,34.141483,-118.488201,"16381 Mandalay Dr, Encino, CA 91436, USA",913188
10867783,91436,1,5,5,10,5,1957,2920140,34.140599,-118.486728,"3836 Sapphire Dr, Encino, CA 91436, USA",3324049
10867808,91436,1,2,3,4,2,1959,222957,34.139125,-118.485527,"16155 Valley Meadow Pl, Encino, CA 91436, USA",705172
10867848,91436,,3,4,4,3,1957,760139,34.143469,-118.48658,"4027 Hayvenhurst Dr, Encino, CA 91436, USA",929644
10867922,91403,1,3,4,4,3,1965,171987,34.136147,-118.485588,"16145 Meadowcrest Rd, Sherman Oaks, CA 91403, USA",741656
10867960,91436,1,4,4,4,4,1958,331602,34.135368,-118.487889,"3494 Red Rose Dr, Encino, CA 91436, USA",1442592
10867996,91436,1,7,4,10,7,1960,2600000,34.139306,-118.482322,"16001 Valley Meadow Pl, Encino, CA 91436, USA",2660325
10868045,91436,1,8,6,10,8,1953,4445239,34.141066,-118.478241,"3854 Archdale Rd, Encino, CA 91436, USA",3213356
10868068,90230,1,4,4,10,4,1974,1269797,34.010677,-118.41473,"3930 Sepulveda Blvd, Culver City, CA 90230, USA",2088048
10868096,91436,1,6,4,1,6,1992,1620705,34.140236,-118.485003,"3830 Hayvenhurst Dr, Encino, CA 91436, USA",2911262
10868175,91436,1,3,4,4,3,1965,898410,34.141788,-118.49804,"16733 Pageant Pl, Encino, CA 91436, USA",994109
10868180,91436,1,3,4,4,3,1973,783601,34.137846,-118.500927,"16886 Encino Hills Dr, Encino, CA 91436, USA",927696
10868182,91436,1,4,4,4,4,1969,196407,34.13753,-118.500577,"3651 Terrace View Dr, Encino, CA 91436, USA",1117211
10868197,91436,1,3,3,4,3,1966,123167,34.136284,-118.502141,"16929 Encino Hills Dr, Encino, CA 91436, USA",811457
10868213,91436,1,4,3,4,4,1964,223823,34.140749,-118.499251,"3878 Encino Hills Pl, Encino, CA 91436, USA",1246043
10868229,91436,1,3,4,4,3,1965,1076557,34.140116,-118.500833,"3829 Encino Hills Pl, Encino, CA 91436, USA",936631
10868306,91436,1,4,5,4,4,1975,1610000,34.135529,-118.500621,"3563 Terrace View Dr, Encino, CA 91436, USA",1292051
10868342,91436,1,5,3,4,5,1966,487041,34.131641,-118.500066,"16852 Severo Pl, Encino, CA 91436, USA",984586
10868347,91436,1,3,4,4,3,1963,178864,34.135026,-118.498055,"3540 Green Vista Dr, Encino, CA 91436, USA",985896
10868370,91436,1,3,4,4,3,1962,189068,34.136598,-118.498144,"3622 Green Vista Dr, Encino, CA 91436, USA",1034858
10868376,91436,1,3,4,4,3,1962,322532,34.136773,-118.49739,"3627 Hayvenhurst Ave, Encino, CA 91436, USA",894482
10868446,91436,,2,3,4,2,1964,919688,34.133009,-118.49738,"3451 Alginet Dr, Encino, CA 91436, USA",855402
10868536,91436,,2,3,4,2,1955,658219,34.141531,-118.496637,"3900 Hayvenhurst Ave, Encino, CA 91436, USA",894265
10868544,91436,1,5,6,1,5,1955,943360,34.139329,-118.496535,"3756 Hayvenhurst Ave, Encino, CA 91436, USA",1399892
10868597,91436,1,3,5,4,3,1962,1090000,34.137121,-118.499312,"3630 Terrace View Dr, Encino, CA 91436, USA",775386
10868636,91316,,3,4,7,3,1946,532029,34.159113,-118.503167,"16946 Ventura Blvd, Encino, CA 91316, USA",764148
10868638,91316,1,3,3,4,3,1936,1083000,34.158495,-118.503174,"4814 Genesta Ave, Encino, CA 91316, USA",853592
10868724,91316,1,6,7,4,6,1912,2929556,34.158765,-118.504955,"4835 Oak Park Ave, Encino, CA 91316, USA",2089189
10868762,91316,1,6,4,10,6,1991,1747009,34.157035,-118.503103,"4734 Balboa Ave, Encino, CA 91316, USA",2370882
10868769,91316,1,4,4,10,4,2004,2050000,34.1575,-118.504683,"17038 Rancho St, Encino, CA 91316, USA",2057438
10868775,91316,1,2,4,4,2,1956,1244375,34.155143,-118.504632,"4639 Balboa Ave, Encino, CA 91316, USA",460013
10868799,91316,1,7,5,10,7,1981,1599006,34.152081,-118.504701,"4450 Balboa Ave, Encino, CA 91316, USA",3061917
10868834,91436,,3,3,4,3,1956,965411,34.15447,-118.502434,"16923 Dormie Pl, Encino, CA 91436, USA",1030964
10868851,91316,1,4,4,10,4,1986,1536480,34.156656,-118.502221,"4706 Balboa Ave, Encino, CA 91316, USA",2088089
10868857,91436,1,4,4,1,4,1980,1617127,34.156339,-118.501134,"16821 Oak View Dr, Encino, CA 91436, USA",1714885
10869016,91436,,3,2,4,3,1955,820821,34.156094,-118.496076,"16644 Oak View Ct, Encino, CA 91436, USA",870913
10869052,91436,1,6,6,1,6,1977,1709760,34.153037,-118.496872,"16654 Ashley Oaks, Encino, CA 91436, USA",1667483
10869056,91436,1,5,4,10,5,1975,1759521,34.153804,-118.498784,"4543 Tara Dr, Encino, CA 91436, USA",2704755
10869067,91436,1,3,3,4,3,1961,183351,34.151159,-118.500144,"4452 Estrondo Dr, Encino, CA 91436, USA",1027836
10869110,91436,1,5,3,4,5,1966,1037875,34.151401,-118.495923,"4415 Petit Ave, Encino, CA 91436, USA",1395459
10869172,91316,1,3,4,4,3,1963,198451,34.153075,-118.506578,"17116 Oak View Dr, Encino, CA 91316, USA",771184
10869182,91316,1,4,5,4,4,1974,221294,34.159791,-118.510148,"4939 Louise Ave, Encino, CA 91316, USA",792376
10869230,91316,1,4,5,4,4,1964,526923,34.159356,-118.512203,"17411 Palora St, Encino, CA 91316, USA",941119
10869315,91316,1,5,5,1,5,1988,969863,34.160278,-118.517126,"17631 Tarzana St, Encino, CA 91316, USA",1067480
10869318,91316,1,5,5,1,5,1988,1047177,34.159936,-118.517119,"17644 Tarzana St, Encino, CA 91316, USA",1067479
10869352,91316,1,5,4,4,5,1967,1154003,34.159162,-118.514298,"4849 Encino Ave, Encino, CA 91316, USA",1083866
10869357,91316,1,7,5,10,7,1999,3182579,34.158959,-118.513754,"4854 Encino Ave, Encino, CA 91316, USA",3753508
10869364,91316,1,8,6,12,8,2008,3573000,34.156353,-118.515407,"4678 White Oak Ave, Encino, CA 91316, USA",3602857
10869393,91316,1,3,3,4,3,1947,258240,34.157742,-118.517481,"4777 White Oak Ave, Encino, CA 91316, USA",1167648
10869410,91316,1,5,4,1,5,1929,1860029,34.155129,-118.515719,"4681 White Oak Ave, Encino, CA 91316, USA",1933908
10869419,91316,1,8,5,12,8,1981,2978542,34.153202,-118.516556,"17615 Belinda St, Encino, CA 91316, USA",3413660
10869426,91316,1,5,6,4,5,1968,313445,34.153841,-118.515063,"4634 White Oak Ave, Encino, CA 91316, USA",1226426
10869442,91316,1,6,4,1,6,1954,1647584,34.152862,-118.514542,"4565 Encino Ave, Encino, CA 91316, USA",2152447
10869452,91316,1,5,6,4,5,1948,1818000,34.151411,-118.513668,"4510 Encino Ave, Encino, CA 91316, USA",1174271
10869460,91316,1,5,5,4,5,1952,1925000,34.155163,-118.513972,"4671 Encino Ave, Encino, CA 91316, USA",1160625
10869490,91316,,2,3,4,2,1956,450347,34.155806,-118.510623,"17320 Rancho St, Encino, CA 91316, USA",388205
10869506,91316,1,3,2,4,3,1963,1002042,34.153238,-118.511306,"4601 Charmion Ln, Encino, CA 91316, USA",812986
10869521,91316,1,3,5,4,3,1967,1275785,34.151641,-118.511353,"4511 Charmion Ln, Encino, CA 91316, USA",727079
10869532,91316,1,3,3,4,3,1958,1125005,34.154313,-118.509758,"4647 Louise Ave, Encino, CA 91316, USA",591203
10869581,91436,1,5,5,4,5,1958,1256697,34.150605,-118.502728,"16939 Bosque Dr, Encino, CA 91436, USA",1522810
10869582,91436,1,3,3,4,3,1957,649120,34.150779,-118.503014,"4332 Empress Ave, Encino, CA 91436, USA",974789
10869653,91436,1,4,5,10,4,1962,1971000,34.149106,-118.496798,"16711 Bosque Dr, Encino, CA 91436, USA",2173402
10869677,91436,1,4,4,4,4,1951,1026659,34.150085,-118.493924,"4370 Hayvenhurst Ave, Encino, CA 91436, USA",1158946
10869690,91436,,3,3,4,3,1952,1346373,34.149247,-118.493265,"4322 Hayvenhurst Ave, Encino, CA 91436, USA",1090385
10869755,91436,1,3,4,4,3,1954,1330000,34.146782,-118.494722,"16587 Bosque Dr, Encino, CA 91436, USA",1034700
10869841,91436,1,4,4,1,4,1956,1068166,34.144465,-118.498465,"4047 Hayvenhurst Ave, Encino, CA 91436, USA",1667185
10869852,91436,1,3,4,4,3,1954,461379,34.145298,-118.497439,"4114 Hayvenhurst Ave, Encino, CA 91436, USA",967049
10869855,91436,,3,3,4,3,1955,1082600,34.144565,-118.497759,"4050 Hayvenhurst Ave, Encino, CA 91436, USA",865191
10869862,91436,1,5,7,1,5,1957,339821,34.146269,-118.496109,"16641 Adlon Rd, Encino, CA 91436, USA",1510524
10869864,91436,1,3,2,1,3,1953,200539,34.146457,-118.495731,"16641 Adlon Rd, Encino, CA 91436, USA",1203892
10869885,91436,1,3,6,4,3,1955,642266,34.144195,-118.494473,"16550 Adlon Rd, Encino, CA 91436, USA",1012370
10869899,91436,1,7,7,1,7,1958,1770113,34.143862,-118.495132,"16546 Adlon Rd, Encino, CA 91436, USA",2044770
10869903,91436,1,4,3,4,4,1982,384029,34.14398,-118.493928,"16533 Oldham St, Encino, CA 91436, USA",1337315
10869912,91436,1,3,4,4,3,1957,592330,34.142399,-118.49439,"16622 Oldham St, Encino, CA 91436, USA",1266174
10869971,91436,,2,3,4,2,1956,145610,34.146105,-118.492195,"4173 Hayvenhurst Dr, Encino, CA 91436, USA",828864
10869980,91436,,3,3,4,3,1956,727178,34.149695,-118.504543,"4271 Mooncrest Pl, Encino, CA 91436, USA",970435
10870042,91436,1,5,6,4,5,1958,1306377,34.148864,-118.502661,"4260 Empress Ave, Encino, CA 91436, USA",1294570
10870053,91436,1,2,3,4,2,1956,1024000,34.147752,-118.502029,"4217 Empress Ave, Encino, CA 91436, USA",1033773
10870107,91436,,2,2,4,2,1956,273519,34.143379,-118.500779,"16857 Escalon Dr, Encino, CA 91436, USA",779435
10870148,91436,1,7,5,10,7,1999,3535901,34.141064,-118.503613,"3811 Encino Verde Pl, Encino, CA 91436, USA",3767052
10870195,91316,1,4,4,4,4,1968,1275000,34.148553,-118.50602,"4233 Louise Ave, Encino, CA 91316, USA",895963
10870209,91316,1,3,4,4,3,1972,835057,34.149523,-118.50853,"17240 Quesan Pl, Encino, CA 91316, USA",873186
10870220,91436,1,3,4,4,3,1961,185392,34.145852,-118.503742,"17002 Adlon Rd, Encino, CA 91436, USA",1064160
10870256,91316,1,3,4,4,3,1964,841215,34.149967,-118.506124,"4300 Louise Ave, Encino, CA 91316, USA",922112
10870287,91436,1,3,3,4,3,1965,598317,34.140945,-118.50183,"16982 Escalon Dr, Encino, CA 91436, USA",810336
10870321,91436,1,3,3,4,3,1966,126227,34.138317,-118.503047,"17053 Escalon Dr, Encino, CA 91436, USA",837975
10870369,91436,1,3,3,4,3,1966,121329,34.132568,-118.504674,"17106 Clemons Dr, Encino, CA 91436, USA",775060
10870371,91436,1,3,3,4,3,1966,862404,34.132424,-118.504999,"17106 Clemons Dr, Encino, CA 91436, USA",835748
10870382,91436,1,3,3,4,3,1966,333881,34.131492,-118.503517,"3459 Ardsley Pl, Encino, CA 91436, USA",811387
10870394,91436,1,3,4,4,3,1966,1157736,34.131978,-118.502403,"17017 Encino Hills Dr, Encino, CA 91436, USA",957919
10870411,91436,1,3,3,4,3,1956,958228,34.140957,-118.495825,"16654 Diamante Dr, Encino, CA 91436, USA",966863
10870480,91436,1,3,3,4,3,1956,1137060,34.138816,-118.495676,"3803 Diamante Pl, Encino, CA 91436, USA",1064806
10870554,91436,1,5,5,4,5,1973,1066736,34.138895,-118.493116,"16539 Academia Dr, Encino, CA 91436, USA",1322180
10870573,91436,1,3,3,4,3,1965,215531,34.13863,-118.492329,"16521 Academia Dr, Encino, CA 91436, USA",1191644
10870608,91436,,3,4,4,3,1958,1275000,34.135672,-118.494302,"16657 Calneva Dr, Encino, CA 91436, USA",1080717
10870610,91436,,2,3,4,2,1959,995000,34.135192,-118.494072,"16647 Calneva Dr, Encino, CA 91436, USA",799101
10870622,90049,1,4,4,4,4,1966,1055407,34.130662,-118.493648,"16521 Park Ln Cir, Los Angeles, CA 90049, USA",1385249
10870691,91436,,3,5,4,3,1962,201910,34.132521,-118.486778,"16291 Dorilee Ln, Encino, CA 91436, USA",983025
10870715,91436,1,5,6,4,5,1958,1610000,34.134692,-118.488042,"3472 Red Rose Dr, Encino, CA 91436, USA",1344809
10870727,91436,,3,4,4,3,1964,584386,34.134074,-118.484014,"3312 Red Rose Dr, Encino, CA 91436, USA",1029604
10870763,91403,1,3,4,4,3,1965,1408000,34.13362,-118.481083,"15960 Tobin Way, Sherman Oaks, CA 91403, USA",848119
10870802,91436,1,3,3,1,3,1968,1019980,34.132964,-118.48102,"16003 Sabana Ln, Encino, CA 91436, USA",1374396
10870866,91402,1,2,4,7,2,1973,240371,34.220007,-118.426558,"13456 Cantara St, Panorama City, CA 91402, USA",302976
10870986,91402,,2,3,7,2,1956,384000,34.218274,-118.425157,"8111 Varna Ave, Van Nuys, CA 91402, USA",311392
10870987,91402,,2,3,7,2,1956,424000,34.218439,-118.425157,"8121 Varna Ave, Panorama City, CA 91402, USA",311392
10871016,91402,,2,3,7,2,1955,72369,34.216548,-118.426441,"8014 Greenbush Ave, Van Nuys, CA 91402, USA",294064
10871088,91402,1,2,4,4,2,1945,238356,34.211797,-118.42743,"7768 Allott Ave, Van Nuys, CA 91402, USA",417938
10871218,91605,,2,3,7,2,1954,78190,34.215036,-118.422436,"7942 Nagle Ave, North Hollywood, CA 91605, USA",352923
10871220,91605,,2,3,7,2,1954,66055,34.214543,-118.422681,"7918 Nagle Ave, North Hollywood, CA 91605, USA",244738
10871238,91605,1,2,4,4,2,1952,298386,34.213698,-118.42203,"13245 Arminta St, North Hollywood, CA 91605, USA",386582
10871261,91605,,2,3,7,2,1957,160704,34.218571,-118.422067,"8141 Longridge Ave, North Hollywood, CA 91605, USA",235150
10871307,91605,1,2,3,7,2,1955,248281,34.215108,-118.424209,"13364 Blythe St, North Hollywood, CA 91605, USA",315436
10871408,91605,,1,3,7,1,1955,193223,34.214318,-118.41956,"7923 Melita Ave, North Hollywood, CA 91605, USA",418901
10871574,91605,,2,4,7,2,1957,79707,34.210818,-118.420093,"7726 Atoll Ave, North Hollywood, CA 91605, USA",430473
10871738,91605,,2,4,4,2,1962,350107,34.210211,-118.418275,"7704 Ampere Ave, North Hollywood, CA 91605, USA",277492
10871861,91605,1,2,3,4,2,1964,94153,34.210494,-118.415256,"7681 Coldwater Canyon Ct, North Hollywood, CA 91605, USA",294257
10871908,91605,,2,3,4,2,1966,410000,34.209178,-118.415643,"7624 Van Noord Ave, North Hollywood, CA 91605, USA",296664
10871927,91605,1,4,4,4,4,2006,670000,34.210267,-118.414259,"7700 Coldwater Canyon Ave, North Hollywood, CA 91605, USA",649611
10872017,91605,,2,2,7,2,1942,218408,34.214109,-118.415913,"7915 Van Noord Ave, North Hollywood, CA 91605, USA",604351
10872092,91605,,3,4,7,3,1954,356992,34.220932,-118.415752,"8237 Van Noord Ave, North Hollywood, CA 91605, USA",390733
10872096,91605,,2,3,7,2,1954,62573,34.221083,-118.415189,"8240 Van Noord Ave, North Hollywood, CA 91605, USA",239574
10872138,91605,,2,3,7,2,1956,440000,34.22054,-118.419019,"13104 Burton St, North Hollywood, CA 91605, USA",396869
10872139,91605,,2,4,7,2,1956,87316,34.220367,-118.41902,"13104 Burton St, North Hollywood, CA 91605, USA",261256
10872168,91352,,2,3,7,2,1956,298039,34.22135,-118.418234,"13054 Roscoe Blvd, Sun Valley, CA 91352, USA",264331
10872255,91605,,2,3,7,2,1954,85458,34.218992,-118.419125,"13120 Ebell St, North Hollywood, CA 91605, USA",534459
10872300,91605,,1,2,7,1,1922,28911,34.21959,-118.417517,"13048 Cantara St, North Hollywood, CA 91605, USA",280214
10872306,91605,1,1,4,7,1,1954,331508,34.218878,-118.416132,"8138 Morse Ave, North Hollywood, CA 91605, USA",172795
10872315,91605,1,2,5,7,2,1950,446000,34.219602,-118.415595,"12934 Cantara St, North Hollywood, CA 91605, USA",204675
10872320,91605,,2,3,7,2,1954,221736,34.219221,-118.415179,"8150 Van Noord Ave, North Hollywood, CA 91605, USA",393914
10872363,91605,,1,3,7,1,1954,252422,34.217082,-118.414267,"8049 Bellaire Ave, North Hollywood, CA 91605, USA",370302
10872382,91605,1,3,3,4,3,2005,444166,34.216589,-118.414399,"8035 Bellaire Ave, North Hollywood, CA 91605, USA",733823
10872445,91605,1,2,4,7,2,1955,443222,34.217651,-118.416924,"13015 Lorne St, North Hollywood, CA 91605, USA",109655
10872471,91605,,1,3,7,1,1955,388000,34.217428,-118.419092,"8055 Fulton Ave, North Hollywood, CA 91605, USA",147761
10872568,91605,1,3,5,4,3,2001,550088,34.220236,-118.411229,"8217 Teesdale Ave, North Hollywood, CA 91605, USA",254951
10872739,91605,,2,3,7,2,1953,279824,34.216851,-118.410845,"8030 Bonfield Ave, North Hollywood, CA 91605, USA",421485
10872743,91605,1,3,4,4,3,1953,474000,34.217128,-118.410125,"8036 Teesdale Ave, North Hollywood, CA 91605, USA",292831
10872744,91605,,2,3,7,2,1953,300724,34.217198,-118.409945,"12700 Ratner St, North Hollywood, CA 91605, USA",292164
10872782,91605,1,3,3,4,3,1990,375177,34.216574,-118.408548,"12565 Strathern St, North Hollywood, CA 91605, USA",565346
10872805,91605,1,3,4,7,3,2004,475511,34.215929,-118.411632,"8000 Gosford Ave, North Hollywood, CA 91605, USA",477665
10872904,91605,,2,3,7,2,1955,287819,34.213457,-118.409135,"12643 Elkwood St, North Hollywood, CA 91605, USA",255623
10872905,91605,,2,3,7,2,1955,314553,34.213314,-118.409054,"12645 Elkwood St, North Hollywood, CA 91605, USA",257404
10872918,91605,,2,3,7,2,1955,357110,34.212798,-118.407988,"12631 Divan Pl, North Hollywood, CA 91605, USA",292510
10872977,91605,,2,3,7,2,1954,453000,34.212035,-118.408375,"12621 Stagg St, North Hollywood, CA 91605, USA",393356
10873017,91605,,2,3,7,2,1955,172699,34.210001,-118.408005,"12615 Keswick St, North Hollywood, CA 91605, USA",255612
10873087,91605,,2,3,4,2,1960,178089,34.206945,-118.410014,"7511 Bellaire Ave, North Hollywood, CA 91605, USA",373171
10873100,91605,,2,3,7,2,1947,297851,34.207579,-118.413193,"12830 Covello St, North Hollywood, CA 91605, USA",250402
10873119,91605,1,2,3,4,2,1966,422323,34.207918,-118.41312,"12827 Covello St, North Hollywood, CA 91605, USA",298180
10873152,91605,,2,4,4,2,1959,492000,34.20896,-118.412019,"7618 Goodland Ave, North Hollywood, CA 91605, USA",226011
10873239,91605,,2,4,4,2,1957,365784,34.210857,-118.410384,"7714 Bellaire Ave, North Hollywood, CA 91605, USA",167798
10873243,91605,,2,3,4,2,1957,312944,34.21142,-118.41042,"7736 Bellaire Ave, North Hollywood, CA 91605, USA",235945
10873318,91605,,2,3,4,2,1963,257011,34.213786,-118.412623,"12815 Blythe St, North Hollywood, CA 91605, USA",291927
10873329,91605,1,3,6,7,3,1949,567000,34.212544,-118.413078,"7809 Goodland Ave, North Hollywood, CA 91605, USA",600185
10873392,91605,,2,3,4,2,1962,93995,34.212829,-118.411121,"7818 Bellaire Ave, North Hollywood, CA 91605, USA",387562
10873396,91605,,2,3,4,2,1962,309137,34.212577,-118.410621,"7821 Teesdale Ave, North Hollywood, CA 91605, USA",399648
10873424,91605,,3,3,4,3,1962,218102,34.209552,-118.411122,"7642 Bluebell Ave, North Hollywood, CA 91605, USA",444438
