parcelid,zipcode,airconditioningtypeid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,yearbuilt,taxvaluedollarcnt,latitude,longitude,formatted.address,pred_tax_value
10750842,91301,1,3,4,4,3,1989,690867,34.130202,-118.708242,"3832 Lost Springs Dr, Agoura Hills, CA 91301, USA",585810
10750856,91301,1,3,4,4,3,1989,728000,34.131055,-118.709354,"26818 Sage Ct, Agoura Hills, CA 91301, USA",520687
10750886,91301,1,3,4,4,3,1989,695000,34.131458,-118.707911,"3912 Lost Springs Dr, Agoura Hills, CA 91301, USA",520632
10750908,91301,1,5,4,1,5,1992,601035,34.114892,-118.777581,"29983 Mulholland Hwy, Agoura Hills, CA 91301, USA",1342644
10751145,91302,1,3,3,4,3,1988,635000,34.137928,-118.701522,"4304 Oak Glen St, Calabasas, CA 91302, USA",587290
10751162,91302,1,3,2,4,3,1988,660000,34.138217,-118.701263,"4345 Las Virgenes Rd, Calabasas, CA 91302, USA",702521
10751382,91301,1,2,3,4,2,1973,197064,34.132705,-118.727017,"27520 Country Glen Rd, Agoura Hills, CA 91301, USA",490582
10751392,91301,1,2,4,4,2,1985,497544,34.131725,-118.72392,"3919 Patrick Henry Pl, Agoura Hills, CA 91301, USA",561977
10751394,91301,1,4,4,4,4,1985,734883,34.131671,-118.724439,"3930 Tarrytown Ln, Agoura Hills, CA 91301, USA",788881
10751672,91301,1,3,4,4,3,1965,747000,34.135654,-118.722847,"27368 Provident Rd, Agoura Hills, CA 91301, USA",604101
10751780,91301,,2,3,4,2,1971,209888,34.131052,-118.721429,"3906 United Rd, Agoura Hills, CA 91301, USA",493440
10751810,91301,,2,3,4,2,1971,473231,34.130073,-118.720469,"27306 Oak Summit Rd, Agoura Hills, CA 91301, USA",493207
10751814,91301,1,2,3,4,2,1971,311745,34.129747,-118.720988,"27326 Oak Summit Rd, Agoura Hills, CA 91301, USA",555160
10751835,91301,,2,4,4,2,1965,752600,34.134013,-118.720143,"4050 Jim Bowie Rd, Agoura Hills, CA 91301, USA",591223
10751856,91301,,2,4,4,2,1972,70535,34.131864,-118.720751,"3941 Jim Bowie Rd, Agoura Hills, CA 91301, USA",360241
10752080,91302,1,3,3,4,3,1988,653000,34.139527,-118.700266,"4393 Willow Glen St, Calabasas, CA 91302, USA",587297
10752084,91302,1,3,2,4,3,1988,375661,34.139334,-118.701006,"4377 Oak Glen St, Calabasas, CA 91302, USA",702506
10753041,91302,1,5,5,4,5,1968,1261000,34.150026,-118.64007,"4439 Park Aurora, Calabasas, CA 91302, USA",1329608
10753251,91302,1,4,5,4,4,1969,782645,34.146951,-118.641014,"23656 Park Sevilla, Calabasas, CA 91302, USA",1176028
10753578,91302,1,5,5,4,5,1969,635829,34.145871,-118.642078,"23579 Park Belmonte, Calabasas, CA 91302, USA",1274522
10753600,91302,1,4,4,4,4,1977,1245000,34.143313,-118.644517,"23766 Park Belmonte, Calabasas, CA 91302, USA",1307133
10753932,91302,1,6,5,1,6,2000,2190000,34.145608,-118.656067,"4465 Alta Tupelo Dr, Calabasas, CA 91302, USA",1863085
10754703,91302,1,4,4,1,4,1989,1217024,34.143311,-118.633877,"23209 Park Corniche, Calabasas, CA 91302, USA",1435304
10755683,91302,1,6,5,10,6,2004,1528460,34.140524,-118.673413,"4154 Prado De La Puma, Calabasas, CA 91302, USA",2372938
10755695,91302,1,4,3,1,4,2004,1556598,34.139638,-118.673146,"4118 Prado De La Puma, Calabasas, CA 91302, USA",1660645
10755701,91302,1,4,4,1,4,2003,2378000,34.140508,-118.675319,"4132 Prado De Las Cabras, Calabasas, CA 91302, USA",1669725
10755799,91302,1,6,5,10,6,2003,1948726,34.142077,-118.669283,"4232 Prado De Los Pajaros, Calabasas, CA 91302, USA",2713696
10755837,91302,1,6,6,12,6,2006,6754255,34.129429,-118.677598,"25364 Prado De La Felicidad, Calabasas, CA 91302, USA",4387520
10755869,91302,1,5,4,10,5,2005,2900000,34.132098,-118.668179,"25281 Prado Del Grandioso, Calabasas, CA 91302, USA",2644764
10755901,91302,1,5,4,10,5,2005,2558410,34.13864,-118.683302,"25590 Prado De Las Bellotas, Calabasas, CA 91302, USA",2794339
10755915,91302,1,7,6,10,7,2006,2571000,34.140287,-118.681144,"25441 Prado De Amor, Calabasas, CA 91302, USA",2640301
10755957,91302,1,5,4,1,5,2005,1875097,34.139619,-118.675842,"4040 Prado Del Trigo, Calabasas, CA 91302, USA",1653475
10755968,91302,1,5,4,10,5,2005,2118064,34.137372,-118.679607,"3915 Prado De Las Frutas, Calabasas, CA 91302, USA",2424428
10755980,91302,1,3,3,10,3,2005,1701101,34.138636,-118.678519,"3980 Prado De Las Frutas, Calabasas, CA 91302, USA",2069129
10756073,91302,1,5,4,10,5,2005,1891666,34.134843,-118.675491,"3810 Prado De Las Uvas, Calabasas, CA 91302, USA",2967719
10756079,91302,1,5,5,10,5,2005,2371656,34.133609,-118.67379,"25324 Prado De Las Fresas, Calabasas, CA 91302, USA",2453931
10756351,91302,1,3,4,4,3,1997,590482,34.131578,-118.643916,"3528 Mesquite Dr, Calabasas, CA 91302, USA",653638
10756356,91302,,2,2,7,2,1987,609641,34.131548,-118.646965,"3543 Elm Dr, Calabasas, CA 91302, USA",483553
10756398,91302,1,3,3,4,3,1982,695878,34.13153,-118.643536,"3521 Poppy Dr, Calabasas, CA 91302, USA",675994
10756465,91302,1,3,3,4,3,1988,929500,34.129553,-118.64071,"3416 Ivy Trail, Calabasas, CA 91302, USA",1024980
10756472,91302,1,4,3,1,4,2006,1145951,34.129681,-118.640375,"3416 Ivy Trail, Calabasas, CA 91302, USA",1348214
10756625,91302,1,6,5,10,6,1991,1075840,34.13563,-118.639843,"23520 Dry Canyon Cold Creek Rd, Calabasas, CA 91302, USA",2719470
10756745,91364,1,2,4,4,2,1958,726000,34.157166,-118.62767,"4823 Dunman Ave, Woodland Hills, CA 91364, USA",447713
10756832,91364,,2,4,7,2,1956,527669,34.159636,-118.623464,"22796 Calabash St, Woodland Hills, CA 91364, USA",383634
10756843,91364,1,3,3,4,3,1965,506129,34.158445,-118.62479,"4854 Bruges Ave, Woodland Hills, CA 91364, USA",710495
10756912,91364,,2,3,4,2,1964,538501,34.154776,-118.621123,"23015 Cass Ave, Woodland Hills, CA 91364, USA",594975
10756967,91364,,1,2,7,1,1985,349440,34.163082,-118.624925,"5063 Rigoletto St, Woodland Hills, CA 91364, USA",293976
10756969,91364,1,2,2,4,2,1986,662986,34.163242,-118.624586,"5101 Rigoletto St, Woodland Hills, CA 91364, USA",632737
10756982,91364,1,2,3,4,2,1957,609641,34.160383,-118.631379,"23181 Gainford St, Woodland Hills, CA 91364, USA",504345
10756996,91364,,2,3,4,2,1957,95748,34.159671,-118.629599,"23041 Calabash St, Woodland Hills, CA 91364, USA",536201
10757067,91364,,2,3,4,2,1957,798000,34.159956,-118.626944,"4918 Dunman Ave, Woodland Hills, CA 91364, USA",650446
10757071,91364,1,2,3,4,2,1958,96809,34.159571,-118.626723,"22912 Calabash St, Woodland Hills, CA 91364, USA",527776
10757091,91364,1,3,5,4,3,1965,526506,34.157892,-118.626878,"4816 Dunman Ave, Woodland Hills, CA 91364, USA",703761
10757130,91364,1,2,2,4,2,1969,754784,34.158135,-118.62299,"22728 Cavalier St, Woodland Hills, CA 91364, USA",686548
10757145,91364,,2,3,4,2,1958,109356,34.158818,-118.631212,"23210 Calabash St, Woodland Hills, CA 91364, USA",533231
10757223,91364,,2,3,4,2,1958,103763,34.154938,-118.629108,"4610 Degovia Ave, Woodland Hills, CA 91364, USA",558258
10757227,91364,1,3,4,4,3,1962,237515,34.154326,-118.629454,"4560 Deseret Dr, Woodland Hills, CA 91364, USA",992184
10757239,91364,1,3,4,4,3,1960,178187,34.155676,-118.631407,"23164 Heiss St, Woodland Hills, CA 91364, USA",914017
10757261,91364,1,3,5,4,3,1958,480222,34.15418,-118.628485,"4557 Larkwood Ave, Woodland Hills, CA 91364, USA",681532
10757385,91364,1,3,5,4,3,1960,905000,34.158448,-118.632358,"4838 Heaven Ave, Woodland Hills, CA 91364, USA",633424
10757417,91364,1,3,5,4,3,1965,839925,34.155705,-118.625344,"4626 Romberg Pl, Woodland Hills, CA 91364, USA",754551
10757527,91364,1,1,2,4,1,1948,380416,34.166196,-118.609637,"22137 Avenue San Luis, Woodland Hills, CA 91364, USA",241292
10757542,91364,1,3,3,4,3,1954,605000,34.166778,-118.611344,"22220 Del Valle St, Woodland Hills, CA 91364, USA",565961
10757551,91364,,3,3,4,3,1962,324821,34.167062,-118.61101,"22215 Del Valle St, Woodland Hills, CA 91364, USA",691049
10757576,91364,1,2,3,4,2,1980,363157,34.165789,-118.611668,"22229 MacFarlane Dr, Woodland Hills, CA 91364, USA",575514
10757662,91364,,2,3,4,2,1956,409842,34.163712,-118.613746,"22369 MacFarlane Dr, Woodland Hills, CA 91364, USA",527236
10757717,91364,,2,3,4,2,1956,252658,34.164157,-118.61668,"22464 Cass Ave, Woodland Hills, CA 91364, USA",324041
10757746,91364,1,2,3,4,2,1966,683385,34.163139,-118.620879,"22692 Crespi St, Woodland Hills, CA 91364, USA",411124
10757757,91364,1,3,4,4,3,1987,465224,34.163753,-118.620226,"22671 Crespi St, Woodland Hills, CA 91364, USA",519333
10757767,91364,1,2,3,4,2,1963,609641,34.162792,-118.619042,"22630 MacFarlane Dr, Woodland Hills, CA 91364, USA",539566
10757772,91364,1,3,3,4,3,1966,149866,34.162404,-118.620439,"22665 MacFarlane Dr, Woodland Hills, CA 91364, USA",906381
10757807,91364,1,2,3,4,2,1966,513664,34.163468,-118.62155,"22760 Avenue San Luis, Woodland Hills, CA 91364, USA",517428
10757842,91364,1,3,3,4,3,1949,645315,34.162285,-118.62334,"22805 MacFarlane Dr, Woodland Hills, CA 91364, USA",1000407
10757846,91364,1,3,3,4,3,1976,310947,34.162488,-118.622463,"22779 MacFarlane Dr, Woodland Hills, CA 91364, USA",562557
10757900,91364,,2,4,7,2,1956,579240,34.160159,-118.621274,"22736 Cass Ave, Woodland Hills, CA 91364, USA",364941
10757918,91364,1,3,3,4,3,1951,860671,34.161568,-118.620112,"22361 MacFarlane Dr, Woodland Hills, CA 91364, USA",725790
10757923,91364,1,3,3,4,3,1997,835000,34.160971,-118.619916,"22687 Cass Ave, Woodland Hills, CA 91364, USA",619404
10757936,91364,,3,4,7,3,1955,674000,34.162622,-118.617666,"22524 MacFarlane Dr, Woodland Hills, CA 91364, USA",541442
10757938,91364,,2,3,7,2,1955,658600,34.162307,-118.61797,"22544 MacFarlane Dr, Woodland Hills, CA 91364, USA",429541
10757955,91364,,2,4,4,2,1962,105480,34.160562,-118.618329,"5001 MacFarlane Ln, Woodland Hills, CA 91364, USA",438710
10757997,91364,1,2,3,4,2,1958,665000,34.16106,-118.616266,"5024 Calderon Rd, Woodland Hills, CA 91364, USA",418358
10757999,91364,,2,3,4,2,1965,548165,34.161365,-118.615921,"22497 Venido Rd, Woodland Hills, CA 91364, USA",459337
10758006,91364,,4,5,4,4,1961,491810,34.162199,-118.616259,"5051 Calderon Rd, Woodland Hills, CA 91364, USA",1033658
10758128,91364,,3,4,4,3,1962,118522,34.163951,-118.609755,"22228 Miston Dr, Woodland Hills, CA 91364, USA",637642
10758241,91364,1,2,4,4,2,1966,610971,34.158967,-118.620748,"22632 Cavalier St, Woodland Hills, CA 91364, USA",474224
10758285,91364,1,3,4,4,3,1977,464474,34.155934,-118.619991,"4754 Calderon Rd, Woodland Hills, CA 91364, USA",759333
10758316,91364,1,3,4,4,3,1962,752472,34.156885,-118.616808,"4828 Excelente Dr, Woodland Hills, CA 91364, USA",807892
10758317,91364,,2,4,4,2,1956,516977,34.157141,-118.616474,"4856 Reforma Rd, Woodland Hills, CA 91364, USA",525081
10758358,91364,1,4,4,1,4,1995,1064694,34.155833,-118.61434,"4817 Azucena Rd, Woodland Hills, CA 91364, USA",1129302
10758404,91364,1,2,3,4,2,1956,267256,34.155611,-118.615693,"4800 Reforma Rd, Woodland Hills, CA 91364, USA",419497
10758482,91364,1,3,3,4,3,1964,211747,34.153118,-118.62166,"4660 Blackfriar Rd, Woodland Hills, CA 91364, USA",951753
10758502,91364,1,2,3,4,2,1964,386713,34.151535,-118.620507,"23236 Cass Ave, Woodland Hills, CA 91364, USA",562029
10758534,91364,1,3,3,4,3,1964,151335,34.150968,-118.622768,"22736 Margarita Dr, Woodland Hills, CA 91364, USA",623707
10758537,91364,1,2,4,4,2,1963,354895,34.151312,-118.622779,"22742 Margarita Dr, Woodland Hills, CA 91364, USA",518659
10758551,91364,1,3,5,4,3,1962,404073,34.150676,-118.617004,"22566 Margarita Dr, Woodland Hills, CA 91364, USA",743294
10758558,91364,1,3,4,4,3,1962,758209,34.150315,-118.617517,"22569 Mulholland Dr, Woodland Hills, CA 91364, USA",634936
10758576,91364,1,4,4,4,4,1988,705745,34.152194,-118.619959,"22580 Uhea Rd, Woodland Hills, CA 91364, USA",1007796
10758589,91364,1,5,5,1,5,1989,532156,34.152542,-118.617458,"22520 Uhea Rd, Woodland Hills, CA 91364, USA",1074235
10758729,91364,,2,3,4,2,1955,543660,34.15169,-118.610904,"4673 San Feliciano Dr, Woodland Hills, CA 91364, USA",377680
10758886,91364,,2,3,4,2,1959,620613,34.15051,-118.624167,"4345 Manson Ave, Woodland Hills, CA 91364, USA",564147
10758922,91364,1,3,4,4,3,1966,180799,34.149003,-118.621859,"22730 Brenford St, Woodland Hills, CA 91364, USA",648795
10758932,91364,1,3,5,4,3,1970,585516,34.148014,-118.622012,"4390 Charlemont Ave, Woodland Hills, CA 91364, USA",629873
10758933,91364,1,3,5,4,3,1970,569351,34.148145,-118.621691,"4390 Charlemont Ave, Woodland Hills, CA 91364, USA",690745
10758960,91364,1,3,4,4,3,1965,693251,34.147791,-118.620125,"22651 Flamingo St, Woodland Hills, CA 91364, USA",763300
10759013,91364,1,3,3,4,3,1968,427271,34.149223,-118.618123,"22601 Waterbury St, Woodland Hills, CA 91364, USA",837644
10759127,91302,1,2,4,4,2,1964,119368,34.145914,-118.613853,"22315 De Grasse Dr, Calabasas, CA 91302, USA",630849
10759171,91302,1,3,5,4,3,1964,704315,34.145299,-118.612399,"4131 Balcony Dr, Calabasas, CA 91302, USA",700183
10759182,91302,1,2,4,4,2,1964,932394,34.145262,-118.617228,"22523 Paul Revere Dr, Calabasas, CA 91302, USA",704942
10759198,91302,1,3,3,4,3,1968,505134,34.147493,-118.614941,"4315 Freedom Dr, Calabasas, CA 91302, USA",963671
10759274,91302,1,4,5,4,4,1969,554833,34.145126,-118.619528,"22601 Paul Revere Dr, Calabasas, CA 91302, USA",867609
10759278,91302,1,2,4,4,2,1969,422281,34.145101,-118.620561,"22635 Paul Revere Dr, Calabasas, CA 91302, USA",719726
10759299,91302,1,3,3,4,3,1969,129282,34.146483,-118.623015,"4215 Pickney Dr, Calabasas, CA 91302, USA",831481
10759335,91302,1,3,6,4,3,1969,186369,34.147048,-118.625755,"22941 De Kalb Dr, Calabasas, CA 91302, USA",827980
10759361,91364,1,2,3,4,2,1959,681406,34.149188,-118.627374,"22963 Darien St, Woodland Hills, CA 91364, USA",576660
10759390,91364,,2,3,4,2,1959,107170,34.147986,-118.625618,"22909 Ardwick St, Woodland Hills, CA 91364, USA",576654
10759414,91302,1,3,3,4,3,1967,821000,34.144647,-118.627412,"4218 Meadowlark Dr, Calabasas, CA 91302, USA",817145
10759459,91302,1,3,4,4,3,1976,566381,34.14179,-118.629679,"4045 Black Bird Way, Calabasas, CA 91302, USA",766226
10759485,91302,1,3,4,4,3,1978,753966,34.140576,-118.628797,"22959 Hummingbird Way, Calabasas, CA 91302, USA",746112
10759538,91302,1,4,4,4,4,1989,733856,34.141209,-118.627395,"22848 Sparrow Dell Dr, Calabasas, CA 91302, USA",814458
10759622,91302,1,3,3,4,3,1970,490439,34.142865,-118.625255,"4030 Pulido Ct, Calabasas, CA 91302, USA",800982
10759658,91302,1,3,4,4,3,1978,397330,34.142272,-118.628583,"4078 Black Bird Way, Calabasas, CA 91302, USA",940602
10759691,91302,1,3,3,4,3,1969,809441,34.14358,-118.623751,"22742 Town Crier Rd, Calabasas, CA 91302, USA",831345
10759732,91302,1,3,3,4,3,1969,839000,34.14548,-118.624491,"22865 Paul Revere Dr, Calabasas, CA 91302, USA",831394
10759749,91302,1,3,5,4,3,1969,131286,34.143486,-118.623095,"22725 America Way, Calabasas, CA 91302, USA",849533
10759751,91302,1,3,4,4,3,1969,100733,34.14576,-118.625126,"22907 Paul Revere Dr, Calabasas, CA 91302, USA",789961
10759803,91302,1,3,5,4,3,1964,1036500,34.144015,-118.617544,"22514 Founders Dr, Calabasas, CA 91302, USA",801193
10759806,91302,1,2,4,4,2,1964,1027788,34.144627,-118.617412,"22511 Founders Dr, Calabasas, CA 91302, USA",797215
10759860,91302,1,3,4,4,3,1964,152100,34.142789,-118.616148,"22468 Liberty Bell Rd, Calabasas, CA 91302, USA",933237
10759902,91302,1,3,4,4,3,1965,473411,34.140595,-118.619412,"22624 Liberty Bell Rd, Calabasas, CA 91302, USA",822349
10759945,91302,1,3,3,4,3,1968,799500,34.142037,-118.621808,"4041 Schuylkill Dr, Calabasas, CA 91302, USA",859180
10759957,91302,1,3,5,4,3,1966,656114,34.143568,-118.620291,"4047 Bon Homme Rd, Calabasas, CA 91302, USA",844368
10759978,91302,1,3,5,4,3,1978,878862,34.142845,-118.621609,"4103 Schuylkill Dr, Calabasas, CA 91302, USA",968334
10760043,91302,1,3,3,4,3,1964,609807,34.139492,-118.62139,"22734 Liberty Bell Rd, Calabasas, CA 91302, USA",858567
10760054,91302,1,4,4,4,4,1964,905000,34.140133,-118.619158,"22621 Jameson Dr, Calabasas, CA 91302, USA",873918
10760101,91302,1,4,4,4,4,1978,293807,34.141176,-118.614244,"22335 Delia Ct, Calabasas, CA 91302, USA",906324
10760120,91302,1,3,3,4,3,1970,1083000,34.139127,-118.616739,"22455 Dardenne St, Calabasas, CA 91302, USA",1010184
10760152,91302,1,4,5,4,4,1965,142792,34.137021,-118.618833,"3766 Eddingham Ave, Calabasas, CA 91302, USA",957222
10760185,91302,1,2,4,4,2,1972,527047,34.132974,-118.616239,"22414 Galilee St, Calabasas, CA 91302, USA",621121
10760221,91302,1,3,4,4,3,1971,891178,34.134948,-118.616277,"22522 Faubion Pl, Calabasas, CA 91302, USA",675955
10760322,91302,1,3,4,4,3,1965,1015838,34.139297,-118.615595,"22410 Kearny St, Calabasas, CA 91302, USA",866458
10760519,91302,1,4,4,4,4,1965,896133,34.13806,-118.620109,"3836 Eddingham Ave, Calabasas, CA 91302, USA",1240331
10760743,91302,1,9,6,10,9,2001,2550000,34.130188,-118.6145,"3356 Adamsville Ave, Calabasas, CA 91302, USA",3938522
10760799,91335,,2,4,7,2,1954,189171,34.215875,-118.520673,"17751 Strathern St, Reseda, CA 91335, USA",175302
10760877,91335,,2,4,7,2,1954,385793,34.218614,-118.519014,"8139 White Oak Ave, Reseda, CA 91335, USA",155188
10760908,91335,,2,4,7,2,1954,66076,34.219914,-118.519016,"8219 White Oak Ave, Reseda, CA 91335, USA",155195
10760933,91325,,2,4,7,2,1954,56867,34.220631,-118.521001,"17806 Roscoe Blvd, Northridge, CA 91325, USA",96254
10760986,91335,,2,4,7,2,1954,388325,34.217794,-118.521355,"17812 Lanark St, Reseda, CA 91335, USA",161692
10760997,91335,,2,4,7,2,1954,411000,34.215984,-118.521352,"17807 Strathern St, Reseda, CA 91335, USA",155191
10761123,91335,,2,4,7,2,1954,317627,34.219389,-118.523352,"8221 Zelzah Ave, Reseda, CA 91335, USA",309915
10761169,91335,,2,4,7,2,1954,368858,34.22024,-118.523365,"17909 Burton St, Reseda, CA 91335, USA",154543
10761174,91335,,2,4,7,2,1954,398572,34.220225,-118.524358,"17939 Burton St, Reseda, CA 91335, USA",175962
10761261,91335,,2,4,7,2,1954,410000,34.212222,-118.526081,"18027 Ingomar St, Reseda, CA 91335, USA",153169
10761273,91335,,2,4,7,2,1954,57067,34.213445,-118.525648,"7833 Chastain Ave, Reseda, CA 91335, USA",158069
10761307,91335,,2,4,7,2,1954,234095,34.213375,-118.524495,"7854 Chastain Ave, Reseda, CA 91335, USA",175343
10761308,91335,,2,4,7,2,1954,386110,34.213273,-118.524648,"7848 Chastain Ave, Reseda, CA 91335, USA",158118
10761381,91335,,2,4,7,2,1954,186626,34.21519,-118.52298,"7955 Chastain Ave, Reseda, CA 91335, USA",191407
10761461,91335,,2,4,7,2,1954,289297,34.213695,-118.521996,"17833 Hemmingway St, Reseda, CA 91335, USA",253317
10761491,91335,,2,3,7,2,1953,207014,34.213659,-118.519553,"7854 Yarmouth Ave, Reseda, CA 91335, USA",269206
10761570,91325,,2,4,7,2,1954,182117,34.215159,-118.51805,"7945 Jellico Ave, Northridge, CA 91325, USA",91953
10761587,91325,,2,4,7,2,1954,58289,34.215159,-118.51848,"7946 White Oak Ave, Northridge, CA 91325, USA",133873
10761684,91335,,2,3,7,2,1953,237580,34.216136,-118.532223,"18306 Lorne St, Reseda, CA 91335, USA",254883
10761689,91335,,3,5,7,3,1953,73586,34.216137,-118.531215,"18250 Lorne St, Reseda, CA 91335, USA",328277
10761711,91335,,2,3,7,2,1953,388326,34.217156,-118.530226,"8059 Wynne Ave, Reseda, CA 91335, USA",327933
10761719,91335,,2,3,7,2,1953,362438,34.217166,-118.530551,"8042 Nestle Ave, Reseda, CA 91335, USA",254891
10761728,91335,,2,3,7,2,1953,58086,34.21875,-118.530552,"8144 Nestle Ave, Reseda, CA 91335, USA",255983
10761747,91335,,2,3,7,2,1953,219202,34.217695,-118.529712,"8104 Wynne Ave, Reseda, CA 91335, USA",237729
10761776,91335,,2,3,7,2,1953,399596,34.218224,-118.528873,"8124 Garden Grove Ave, Reseda, CA 91335, USA",345855
10761884,91335,,2,3,7,2,1953,68904,34.216276,-118.527272,"8020 Lindley Ave, Reseda, CA 91335, USA",435058
10761924,91335,1,3,4,4,3,1998,344634,34.214098,-118.530042,"18211 Arminta St, Reseda, CA 91335, USA",383612
10762014,91335,1,2,3,4,2,1985,239343,34.213153,-118.531281,"7830 Etiwanda Ave, Reseda, CA 91335, USA",274011
10762041,91335,1,3,4,4,3,2007,575000,34.212657,-118.532241,"18310 Elkwood St, Reseda, CA 91335, USA",420761
10762133,91335,1,4,3,7,4,1934,412516,34.212301,-118.529595,"18161 Ingomar St, Reseda, CA 91335, USA",881985
10762332,91335,,2,3,7,2,1955,76502,34.219505,-118.529534,"18153 Cantara St, Reseda, CA 91335, USA",361554
10762341,91335,1,2,4,7,2,1955,222390,34.220065,-118.530197,"8223 Wynne Ave, Reseda, CA 91335, USA",211986
10762372,91325,,3,3,7,3,1955,265814,34.220606,-118.527717,"18100 Roscoe Blvd, Northridge, CA 91325, USA",359635
10762634,91335,1,1,1,7,1,1942,301142,34.218297,-118.543096,"8135 Geyser Ave, Reseda, CA 91335, USA",279757
10762742,91335,,2,4,7,2,1956,358175,34.218997,-118.538333,"18558 Cantara St, Reseda, CA 91335, USA",259795
10762793,91335,,2,3,7,2,1961,341118,34.218106,-118.536695,"8111 Reseda Blvd, Reseda, CA 91335, USA",433385
10762870,91335,,1,2,7,1,1947,245824,34.215408,-118.543479,"18828 Strathern St, Reseda, CA 91335, USA",164619
10762959,91335,,2,3,7,2,1958,334898,34.209705,-118.543467,"18825 Lull St, Reseda, CA 91335, USA",337257
